Age,Gender,Weight_kg,Height_m,Max_BPM,Avg_BPM,Resting_BPM,Fat_Percentage,Water_Intake_liters,Workout_Frequency_days_per_week,Experience_Level,BMI,Daily_meals_frequency,Carbs,Proteins,Fats,Calories,sugar_g,sodium_mg,cholesterol_mg,Burns_Calories_per_30_min,Difficulty_Level,lean_mass_kg
31.61,Female,59.26,1.66,184.15,159.62,64.09,26.082949022547147,1.8,2.02,1.0,21.51,4.01,284.45,113.29,75.47,1382.0,29.91,673.27,155.84,368.54,Intermediate,43.80324440923856
34.2,Male,115.15,1.81,180.98,167.13,66.87,34.56872687100796,2.2,2.0,1.01,35.15,3.02,232.44,93.18,61.89,3044.0,34.78,2510.95,4.97,348.79,Advanced,75.34411100803433
50.75,Male,44.54,1.63,197.91,137.17,68.81,21.45540373199586,2.12,3.98,2.02,16.76,3.99,207.67,83.43,56.3,1167.0,49.37,2344.6,231.78,340.63,Beginner,34.98376317776904
56.22,Female,89.3,1.68,176.09,151.88,64.74,29.70948385726709,3.51,5.0,2.98,31.64,3.0,193.97,78.7,51.57,2374.0,11.89,2200.98,202.73,338.15,Intermediate,62.76943091546048
54.2,Female,78.67,1.66,195.21,131.09,55.02,32.442535412767306,2.59,3.03,1.98,28.55,2.02,239.3,95.23,63.91,2129.0,45.61,1803.99,213.56,334.38,Beginner,53.14745739077596
47.27,Male,61.75,1.76,161.78,152.87,53.87,23.106474334162865,2.71,5.0,2.99,19.93,3.01,271.94,107.69,72.13,1628.0,34.57,2215.23,199.13,328.69,Intermediate,47.48175209865443
59.37,Male,86.18,1.76,194.44,122.48,60.0,26.40193193201592,3.1,3.01,2.02,27.82,2.99,215.69,86.41,57.71,2418.0,17.12,330.46,193.9,358.05,Intermediate,63.42681506098869
49.84,Female,68.53,1.68,182.19,135.07,50.97,23.21423102508309,2.01,2.02,1.0,24.28,2.01,202.23,80.46,53.98,1994.0,19.8,453.86,297.57,367.88,Beginner,52.62128747851055
57.22,Female,51.52,1.63,183.14,133.79,73.2,23.366453404295694,2.0,3.98,2.03,19.39,3.99,243.25,98.57,65.7,1669.0,27.7,1872.02,196.7,341.46,Intermediate,39.48160320610686
58.89,Male,126.88,1.69,168.12,148.83,68.0,35.0,2.89,3.01,1.01,44.42,3.02,237.27,95.07,63.42,3279.0,34.54,396.54,243.21,357.13,Advanced,82.472
49.02,Male,88.5,2.0,161.83,127.31,55.99,21.324578523163336,3.5,4.02,2.99,22.12,2.03,179.77,72.41,48.62,2362.0,11.06,1046.85,127.6,369.51,Intermediate,69.62774800700045
21.8,Female,63.34,1.54,191.0,155.2,52.9,28.66832530167092,2.41,4.03,1.99,26.71,2.97,250.74,99.94,67.23,1954.0,43.42,323.53,222.52,368.03,Beginner,45.18148275392164
21.45,Male,65.98,1.61,161.23,152.22,74.05,23.030921435662982,2.08,2.99,1.99,25.45,3.0,232.78,94.36,62.15,1936.0,38.64,1783.06,1.0,350.11,Intermediate,50.784198036749565
40.18,Female,80.11,1.76,167.82,166.91,74.0,32.13229287080126,3.48,5.0,3.01,25.86,3.01,236.18,93.82,62.61,2064.0,27.41,1278.17,186.18,347.55,Beginner,54.36882018120111
48.98,Female,39.78,1.65,187.95,147.59,74.08,18.06763284362326,2.5,3.0,2.0,14.61,3.01,219.15,87.96,58.47,1161.0,24.29,80.98,16.63,350.78,Intermediate,32.59269565480667
18.0,Male,69.31,1.61,172.92,167.92,70.91,23.347344627652067,2.5,2.01,1.01,26.74,3.0,207.64,83.48,55.9,1963.0,40.02,1896.05,0.19,330.68,Beginner,53.127955438574354
39.08,Female,93.43,1.7,190.9,154.3,49.8,33.19433936790516,2.48,3.98,1.99,32.33,3.0,203.81,81.04,53.71,2631.0,9.44,110.07,6.99,349.99,Beginner,62.41652872856621
26.97,Female,75.05,1.76,167.36,131.92,65.91,25.68028263001656,2.32,2.96,1.0,24.23,3.01,284.99,113.03,75.65,2246.0,33.8,1723.23,154.15,363.74,Intermediate,55.77694788617257
22.04,Female,71.59,1.77,197.33,158.46,56.0,23.045025962653355,1.81,3.01,1.02,22.85,2.02,245.13,96.79,65.02,1871.0,6.87,828.59,246.32,341.6,Intermediate,55.09206591333647
44.09,Female,124.76,1.85,175.35,125.67,68.97,33.67163334688906,3.5,3.99,2.0,36.45,4.0,252.39,102.27,68.07,3266.0,24.44,2024.42,249.98,348.91,Beginner,82.75127023642122
31.87,Female,56.67,1.57,170.15,167.18,71.93,24.05951013183921,2.71,4.02,3.0,22.99,4.0,291.91,116.49,77.28,1695.0,44.96,232.63,66.22,364.4,Advanced,43.03547560828672
40.27,Male,57.17,1.69,184.66,155.8,53.22,24.10214429630308,2.41,3.99,1.99,20.02,2.0,226.26,90.32,60.61,1715.0,7.49,1463.37,288.81,348.98,Intermediate,43.39080410580353
52.12,Female,52.71,1.67,168.86,123.94,52.06,21.98733354823891,1.5,1.97,1.0,18.9,3.0,282.01,112.92,75.21,1418.0,29.95,1422.66,133.13,350.1,Advanced,41.12047648672327
45.04,Female,65.74,1.78,179.79,158.08,65.96,25.967028692458463,2.28,2.99,1.01,20.75,3.98,286.68,114.83,76.68,1798.0,12.28,1177.27,106.83,345.34,Intermediate,48.6692753375778
57.3,Male,50.8,1.63,182.85,134.24,73.15,20.49605030188184,2.0,3.98,2.02,19.12,3.99,245.71,97.15,65.48,1479.0,26.93,1879.98,194.46,341.66,Advanced,40.38800644664402
50.12,Male,45.69,1.66,163.6,157.91,62.03,16.66090493969103,2.8,4.0,2.01,16.58,3.0,242.33,96.99,65.01,1275.0,14.28,1795.06,78.63,352.6,Advanced,38.077632533055166
40.66,Male,77.97,1.76,161.93,161.67,71.05,28.840554561347663,2.21,3.99,2.0,25.17,1.98,254.0,100.32,66.91,2339.0,39.24,1061.27,285.17,371.43,Advanced,55.483019608517225
44.99,Male,63.75,1.54,199.28,133.88,58.07,29.795440402276046,2.7,4.02,2.97,26.88,3.01,222.41,88.83,58.97,1895.0,26.79,1502.17,282.15,368.22,Beginner,44.755406743549024
40.33,Male,63.88,1.61,163.08,158.96,59.04,28.18259321294574,1.61,3.0,2.01,24.64,2.02,282.59,112.88,75.65,1657.0,13.89,2362.45,289.04,352.37,Advanced,45.876959455570265
45.25,Male,63.68,1.54,198.95,133.24,58.07,28.260223222451845,2.7,3.97,3.01,26.85,2.99,223.24,88.85,59.36,1827.0,27.01,1516.78,283.74,367.51,Beginner,45.68388985194266
27.92,Male,58.61,2.0,197.93,134.89,65.2,19.82971817908044,3.0,3.96,2.02,14.65,3.0,310.48,125.05,82.77,1577.0,1.59,856.92,170.79,332.25,Intermediate,46.98780217524096
30.48,Female,60.67,1.76,188.76,149.89,66.81,22.313990608142284,2.69,4.01,2.99,19.59,3.01,185.46,74.02,49.54,1839.0,17.03,806.06,153.89,355.87,Intermediate,47.13210189804008
46.96,Male,74.03,1.8,172.77,140.29,49.88,25.18686551660571,3.7,2.98,1.0,22.85,3.0,176.13,70.08,46.69,1981.0,38.71,527.69,215.02,339.38,Beginner,55.38416345805679
43.17,Female,102.43,1.72,190.25,146.65,58.1,32.890167363310375,2.02,1.97,1.02,34.62,3.0,232.08,92.77,62.07,2636.0,49.03,2262.01,31.84,372.4,Beginner,68.74060156976118
36.9,Female,88.94,1.95,188.79,134.91,66.09,25.2996216736359,3.51,4.98,3.0,23.39,1.98,216.64,86.5,57.6,2422.0,46.4,115.0,287.97,359.39,Intermediate,66.43851648346822
36.04,Female,111.68,1.63,163.83,134.8,57.98,35.0,3.39,4.01,2.02,42.03,2.98,198.69,79.43,52.9,3167.0,1.94,650.61,245.05,350.32,Intermediate,72.59200000000001
26.14,Female,77.42,1.62,176.79,125.82,72.99,35.0,3.0,3.01,1.99,29.5,2.0,204.12,81.83,54.85,2085.0,20.07,1094.98,240.95,352.95,Intermediate,50.323
30.83,Female,86.22,1.76,172.23,150.88,66.02,29.05102353990608,3.3,3.01,1.98,27.83,1.99,280.06,112.31,75.29,2538.0,20.33,1486.87,225.42,360.89,Advanced,61.17220750389298
33.75,Male,73.81,1.57,177.88,158.11,51.87,31.69953739987029,2.41,3.01,1.0,29.94,3.01,280.41,111.76,74.43,2136.0,30.93,87.92,104.41,358.66,Beginner,50.41257144515574
32.94,Male,45.51,1.89,193.14,144.35,49.95,13.857270378912038,2.91,2.97,1.99,12.74,2.98,179.29,71.57,47.44,1210.0,15.54,2255.03,32.01,339.37,Intermediate,39.203556250557135
55.13,Female,84.8,1.79,177.82,121.81,52.32,24.25539953522437,2.41,3.01,1.99,26.47,3.01,255.19,101.56,67.74,2191.0,23.06,883.21,198.33,367.87,Advanced,64.23142119412972
49.18,Female,105.52,1.64,197.81,154.99,58.99,35.0,3.1,3.0,2.01,39.23,3.01,251.81,101.91,67.48,2749.0,49.86,2268.8,15.77,366.1,Advanced,68.588
22.99,Female,78.83,1.73,191.73,155.77,56.05,24.08521306613112,1.51,4.02,2.0,26.34,3.0,226.18,90.05,60.21,2047.0,12.18,1807.61,288.39,335.9,Advanced,59.84362653996884
27.23,Male,63.66,1.52,195.14,120.0,59.97,28.931031667373283,2.1,4.03,2.01,27.55,2.99,202.4,81.36,54.5,1762.0,18.06,658.9,116.5,337.17,Intermediate,45.24250524055017
33.97,Female,56.17,1.77,192.23,137.43,59.12,22.301802608311764,2.7,5.0,3.0,17.93,1.96,242.57,97.03,64.27,1652.0,4.99,1107.13,179.66,327.98,Advanced,43.64307747491129
44.05,Male,94.06,1.84,170.09,120.09,67.39,26.53270635731157,3.09,4.0,1.99,27.78,4.0,295.75,117.74,78.77,2623.0,43.57,1383.3,180.34,336.01,Beginner,69.10333640031273
19.19,Male,94.69,1.85,189.7,143.8,50.11,28.9023811627261,2.31,4.0,2.01,27.67,2.0,297.59,119.22,78.7,2615.0,25.39,829.71,298.09,361.34,Advanced,67.32233527701466
20.02,Female,71.4,1.69,166.98,162.68,51.94,23.777870072668023,2.29,2.99,2.0,25.0,2.0,273.19,109.03,72.75,2100.0,41.35,564.34,105.17,331.04,Intermediate,54.42260076811503
36.86,Female,72.87,1.69,174.11,130.63,65.77,28.57091154670701,1.62,1.95,1.0,25.51,1.99,323.63,128.8,85.74,2163.0,30.03,778.46,31.08,358.58,Beginner,52.050376755914606
31.24,Female,63.26,1.64,183.56,124.97,51.18,25.15882431537092,2.71,4.01,2.98,23.52,4.0,264.8,106.94,70.56,1784.0,15.65,2398.82,232.61,365.7,Advanced,47.34452773809635
34.04,Male,115.33,1.81,180.78,166.72,66.95,35.0,2.21,2.0,1.01,35.2,3.0,231.19,93.14,61.82,2950.0,34.26,2489.95,8.93,348.62,Intermediate,74.9645
26.02,Male,76.41,1.63,199.26,138.7,72.0,30.5980104358444,1.7,2.0,1.0,28.76,2.0,281.93,112.6,75.37,2059.0,7.91,2153.96,24.36,349.4,Advanced,53.03006022597129
56.27,Female,58.31,1.86,186.86,158.73,64.9,21.52742835841718,3.31,3.0,1.99,16.85,3.01,168.12,67.41,44.89,1635.0,4.94,642.04,168.23,330.19,Intermediate,45.75735652420695
42.97,Male,128.46,1.69,171.16,155.09,53.06,35.0,2.9,3.02,2.01,44.98,4.01,410.47,165.12,109.55,3520.0,11.72,2109.75,248.59,376.06,Beginner,83.49900000000001
52.13,Male,63.84,1.62,167.68,150.12,55.0,23.277690618913702,2.28,4.05,2.02,24.33,4.02,196.32,77.83,51.59,1841.0,20.17,1318.81,52.45,360.03,Beginner,48.97952230888549
34.89,Male,59.06,1.67,196.96,160.76,59.03,25.556438366978345,3.19,3.0,1.01,21.18,3.0,234.78,93.64,62.61,1550.0,10.14,1192.9,50.76,333.64,Beginner,43.9663675004626
30.99,Female,67.6,1.67,184.08,137.24,71.1,27.79771552817728,1.5,4.01,2.0,24.24,2.02,188.97,76.69,50.76,1997.0,0.36,1340.72,5.64,328.62,Intermediate,48.80874430295216
51.39,Male,56.24,1.5,181.82,142.61,65.99,24.738619595569425,2.39,3.01,1.01,25.0,2.99,257.62,102.87,68.67,1648.0,22.86,1540.39,269.22,340.05,Intermediate,42.32700033945176
56.84,Male,96.5,1.86,167.67,145.85,74.2,27.78852221756386,2.19,3.01,2.01,27.89,3.01,325.68,131.6,87.81,2709.0,6.81,2350.92,32.24,361.27,Intermediate,69.68407606005087
50.11,Male,51.25,1.5,181.72,141.17,58.01,25.56461317871615,2.2,2.98,1.01,22.78,3.01,226.23,91.31,60.44,1479.0,25.52,404.84,104.11,348.32,Beginner,38.14813574590798
47.49,Female,66.52,1.71,181.5,169.22,71.01,23.094471633651818,2.89,3.0,1.0,22.75,2.99,294.5,118.21,78.26,1883.0,41.41,1087.49,142.55,347.25,Beginner,51.15755746929481
47.04,Male,55.35,1.77,197.78,138.27,67.96,20.824728380794905,2.92,4.02,1.97,17.67,3.01,241.71,96.67,64.58,1657.0,43.22,2077.15,229.95,326.85,Beginner,43.82351284123003
30.08,Male,89.71,1.66,165.05,151.77,71.22,29.84346402697136,2.08,4.0,2.02,32.56,2.01,250.98,100.88,66.93,2426.0,15.24,2156.11,139.84,356.82,Beginner,62.93742842140399
43.06,Male,107.56,1.73,174.28,150.15,66.11,35.0,2.2,1.99,1.0,35.94,2.01,259.96,103.74,68.98,2914.0,41.55,2444.85,236.99,354.37,Beginner,69.914
18.0,Female,73.94,1.55,172.02,125.56,55.75,32.066916670081106,1.97,2.99,1.0,30.78,1.98,190.37,75.09,50.74,2061.0,5.83,647.18,292.66,366.45,Advanced,50.22972181414203
34.87,Female,102.39,1.95,183.03,158.05,63.88,30.713534720988708,2.41,2.0,1.0,26.93,3.0,241.08,97.34,64.59,2764.0,11.55,127.1,274.07,349.39,Intermediate,70.94241179917967
56.96,Female,51.73,1.57,169.24,150.65,66.84,23.86799266827647,2.59,3.01,2.0,20.99,2.0,225.93,90.2,59.91,1406.0,38.12,1672.78,125.5,350.95,Intermediate,39.38308739270058
33.23,Male,74.08,1.76,192.01,145.09,65.9,27.446013114424755,1.49,3.98,2.02,23.92,4.0,175.75,71.61,48.44,2193.0,39.82,821.42,7.16,370.61,Beginner,53.74799348483413
27.11,Female,106.03,1.86,182.12,123.39,49.86,33.24051043416195,3.11,2.0,1.01,30.65,1.99,222.51,88.09,58.95,2776.0,2.25,1597.03,214.35,341.57,Beginner,70.7850867866581
38.19,Male,45.38,1.68,193.15,143.89,58.19,16.470012351965472,2.4,2.98,1.98,16.08,3.01,284.79,113.1,75.89,1404.0,12.0,1205.16,0.51,337.49,Beginner,37.90590839467807
20.56,Male,50.47,1.58,188.37,169.18,63.98,20.94027765985006,1.61,2.01,1.01,20.22,2.99,290.33,115.52,77.13,1218.0,28.68,482.13,49.64,347.24,Intermediate,39.90144186507367
49.09,Female,58.51,1.99,183.09,160.97,67.03,21.711786129772875,3.11,2.97,1.02,14.77,2.98,200.53,80.42,53.59,1701.0,30.84,1978.48,153.44,351.69,Beginner,45.80643393546989
56.1,Male,124.72,1.86,196.75,128.79,63.94,35.0,2.19,3.01,2.01,36.05,2.99,300.71,119.3,79.58,3416.0,39.64,1313.46,249.23,366.48,Advanced,81.068
18.32,Female,93.04,1.74,194.91,167.61,49.95,31.72737523565789,3.11,2.0,1.0,30.73,3.02,282.5,112.64,74.93,2613.0,13.42,1646.25,283.22,347.72,Intermediate,63.5208500807439
43.15,Female,93.14,1.79,186.77,155.73,61.89,28.885509017827555,3.4,2.03,1.0,29.07,2.99,261.03,104.13,70.03,2386.0,18.32,1423.5,233.74,336.69,Beginner,66.23603690079541
48.83,Female,57.31,1.99,183.23,160.98,66.8,18.655478972591105,3.08,2.99,1.0,14.47,3.02,199.39,80.53,53.73,1478.0,30.74,1983.63,150.8,351.36,Advanced,46.61854500080804
50.98,Male,53.93,1.53,166.91,134.66,68.72,24.43282021954541,1.99,4.01,2.0,23.04,2.98,237.63,94.41,63.46,1435.0,46.99,2050.22,217.2,329.79,Intermediate,40.753380055599166
57.11,Male,81.66,1.86,161.95,144.54,69.95,23.59761791188381,3.48,5.0,3.0,23.6,3.0,229.28,92.14,61.34,2559.0,48.49,2174.94,124.45,347.1,Intermediate,62.39018521315568
27.12,Female,88.27,1.98,161.19,152.89,53.0,27.48873946064559,3.49,3.99,2.99,22.52,1.97,295.55,118.3,79.01,2450.0,18.67,317.07,221.84,337.89,Advanced,64.00568967808815
56.62,Male,51.88,1.57,169.27,150.78,67.08,22.395438981463503,2.6,3.0,2.0,21.05,1.98,224.27,89.98,59.96,1282.0,38.24,1639.03,122.36,349.29,Intermediate,40.26124625641674
28.3,Male,72.7,1.67,197.37,146.88,74.27,26.35959697199367,2.2,3.02,1.99,26.07,3.01,213.78,84.63,57.22,2043.0,8.63,952.68,21.51,365.03,Beginner,53.5365730013606
31.3,Female,61.8,1.62,168.21,169.84,73.75,21.52747688367053,2.69,4.0,3.01,23.55,2.01,387.48,155.32,103.55,1740.0,0.43,1324.08,200.78,342.99,Beginner,48.49601928589161
49.95,Female,58.49,1.79,163.8,131.2,56.04,20.338319270721783,2.69,4.01,3.0,18.25,3.01,253.61,101.71,67.1,1739.0,15.14,269.37,248.29,367.39,Intermediate,46.59411705855483
30.75,Male,58.0,1.56,160.98,124.07,50.17,23.876871618468726,2.73,4.98,3.01,23.83,2.97,310.48,124.77,82.57,1677.0,44.67,1586.74,201.48,357.91,Intermediate,44.15141446128814
49.52,Female,51.56,1.5,181.86,141.13,57.97,25.64134302533037,2.19,3.0,1.0,22.92,3.0,227.92,90.74,59.96,1351.0,25.65,425.86,103.94,349.8,Advanced,38.33932353613967
36.99,Female,73.04,1.76,191.71,120.7,51.92,26.629058442487505,1.88,3.01,1.97,23.58,2.0,211.43,84.32,56.2,2102.0,18.7,1907.79,200.33,333.36,Advanced,53.590135713607125
37.07,Female,73.68,1.69,173.98,130.87,65.8,31.059581818984444,1.61,2.01,1.0,25.8,1.99,323.2,128.07,86.23,1988.0,29.98,766.03,29.08,358.24,Beginner,50.79530011577226
38.93,Male,102.36,1.94,191.92,133.99,50.18,28.78760945873417,2.41,3.02,1.0,27.2,2.98,281.89,112.97,75.12,2630.0,10.18,446.93,4.75,369.56,Beginner,72.8930029580397
48.18,Female,84.19,1.82,176.04,148.57,69.92,28.69541717877557,3.5,5.02,3.02,25.42,2.98,232.74,91.97,62.07,2243.0,12.44,344.17,133.29,360.69,Intermediate,60.03132827718884
57.08,Female,64.36,1.56,176.84,143.95,72.83,28.02903368068028,2.71,4.99,3.0,26.45,2.0,370.61,148.61,99.42,1927.0,20.63,555.09,249.2,362.24,Beginner,46.32051392311417
31.94,Male,58.21,1.66,183.82,160.06,64.14,26.11866307096163,1.78,2.03,1.01,21.12,4.01,282.67,113.89,75.49,1529.0,29.74,688.4,156.53,368.66,Beginner,43.00632622639324
38.0,Male,56.57,1.6,180.22,141.83,53.08,22.99683970294884,1.92,3.99,2.01,22.1,4.0,190.45,75.59,51.24,1541.0,34.96,345.62,155.52,330.71,Intermediate,43.560687780041846
51.2,Female,76.61,1.58,171.21,168.23,68.11,30.981097265350904,1.99,2.0,1.01,30.69,2.97,206.24,82.97,56.1,1968.0,1.25,1501.08,168.75,341.02,Intermediate,52.87538138501468
32.96,Female,53.64,1.66,190.83,128.63,72.28,21.19012546537597,2.51,2.99,1.0,19.47,2.99,245.17,98.42,65.96,1693.0,2.4,93.35,204.16,350.47,Intermediate,42.27361670037233
26.04,Male,53.94,1.65,172.11,119.71,58.31,21.539897569835176,1.92,4.0,2.0,19.81,2.99,212.76,86.84,57.08,1470.0,42.22,391.6,186.97,359.64,Beginner,42.3213792508309
42.98,Male,73.05,1.88,175.7,141.73,63.04,23.36936265587245,3.29,2.99,1.01,20.67,1.99,331.71,132.74,88.41,2207.0,16.07,1484.46,18.75,363.72,Intermediate,55.97868057988517
37.61,Female,56.75,1.6,179.73,141.94,52.9,26.69705372258011,1.9,4.0,2.0,22.17,3.98,190.41,75.99,50.86,1788.0,35.41,328.25,157.67,331.13,Intermediate,41.59942201243579
28.77,Male,68.02,1.71,190.13,149.84,59.9,27.682242387877068,2.9,2.0,1.0,23.26,2.01,205.13,81.72,54.74,1786.0,19.74,2298.39,42.88,333.08,Intermediate,49.19053872776602
33.12,Male,77.39,1.68,182.97,134.79,55.11,28.83288481663864,1.8,2.97,2.01,27.42,3.0,203.1,81.15,54.35,2013.0,49.23,2396.25,114.66,240.81,Intermediate,55.07623044040336
56.07,Male,129.15,1.95,160.2,129.09,65.92,35.0,3.51,2.0,1.0,33.96,4.01,295.83,117.92,78.65,3364.0,6.43,1918.46,50.56,374.8,Beginner,83.9475
54.13,Male,70.19,1.52,179.99,138.83,65.08,30.074286592017494,2.1,2.02,1.0,30.38,3.0,407.8,161.85,108.31,1636.0,41.93,131.64,119.07,344.47,Intermediate,49.08085824106292
55.61,Male,82.57,1.88,186.95,123.85,73.96,23.98278605928136,3.49,5.03,2.98,23.36,3.0,246.92,98.96,66.14,2350.0,20.74,952.42,272.52,346.91,Beginner,62.76741355085138
59.02,Female,70.84,1.68,192.06,120.93,66.1,26.022975388666385,1.9,3.02,1.99,25.1,2.0,267.55,106.52,71.07,2033.0,32.38,1481.93,104.6,357.61,Intermediate,52.40532423466874
18.02,Female,73.13,1.55,172.07,125.15,55.89,33.39199022669588,2.01,2.97,1.0,30.44,2.03,188.85,75.86,50.25,2224.0,6.12,623.03,295.02,366.5,Advanced,48.7104375472173
30.06,Female,90.61,1.99,171.09,152.25,60.02,22.106329009710947,3.71,3.01,2.0,22.88,2.01,280.69,111.92,74.71,2365.0,23.32,1120.53,75.79,349.47,Intermediate,70.5794552843009
56.08,Female,118.54,1.9,199.13,126.25,68.12,33.90678010882846,3.2,1.99,1.01,32.84,2.04,208.77,83.19,55.07,2911.0,42.83,1043.91,6.66,352.39,Intermediate,78.34690285899475
59.32,Female,53.02,1.75,168.15,134.8,69.01,21.37967009502177,2.81,4.01,2.01,17.31,4.0,270.08,107.69,72.19,1573.0,34.38,435.87,147.04,194.3,Advanced,41.68449891561946
44.92,Female,85.85,1.86,186.07,136.62,66.08,24.16814903815095,3.51,5.01,2.99,24.82,2.01,255.97,102.12,68.35,2402.0,30.52,1943.93,299.45,179.32,Advanced,65.1016440507474
23.4,Male,60.64,1.62,192.89,168.38,69.05,25.559256626937927,2.71,5.0,2.98,23.11,3.0,218.99,87.64,58.67,1660.0,43.4,519.21,169.73,352.84,Advanced,45.14086678142485
24.36,Male,42.15,1.75,173.77,143.93,55.02,18.59479724618477,2.3,3.0,1.0,13.76,3.0,223.57,89.73,59.8,962.0,24.03,1895.52,80.48,358.81,Advanced,34.31229296073312
29.7,Female,59.96,1.55,171.42,120.41,52.16,25.053293613135043,1.59,2.99,2.01,24.96,2.99,198.7,80.27,53.2,1760.0,44.28,1619.72,221.47,364.14,Advanced,44.93804514956423
25.2,Male,54.83,1.76,176.36,151.53,67.01,24.22630736288348,2.69,3.99,2.99,17.7,3.01,197.17,79.42,52.13,1508.0,1.72,247.0,52.12,327.42,Intermediate,41.546715672930986
50.31,Female,54.87,1.55,174.98,122.11,65.11,19.667166985129573,2.7,3.99,2.99,22.84,2.99,230.51,91.9,61.73,1529.0,24.84,779.88,232.55,331.38,Beginner,44.0786254752594
29.35,Male,59.93,1.62,180.86,160.58,69.06,28.300291224014693,1.9,2.0,1.01,22.84,2.01,246.87,98.4,66.13,1650.0,2.9,2462.43,250.27,365.2,Intermediate,42.969635469448
19.98,Female,74.28,1.75,183.88,121.02,72.98,28.73691203633226,3.29,2.99,1.98,24.25,2.98,312.66,124.52,82.73,2220.0,29.48,319.74,199.41,357.8,Advanced,52.93422173941239
20.02,Female,76.14,1.62,167.62,131.88,51.0,29.35507614523694,2.6,4.0,2.0,29.01,1.99,202.67,80.99,53.57,1961.0,33.47,1050.61,220.54,332.7,Intermediate,53.7890450230166
49.48,Female,66.96,1.75,160.93,119.95,58.77,24.59696088158135,2.69,3.0,1.0,21.86,2.01,253.24,100.88,67.47,1918.0,42.44,1116.74,193.78,334.79,Advanced,50.48987499369312
43.41,Female,65.63,1.83,178.19,136.03,59.35,21.78251733067058,2.4,3.0,1.97,19.6,3.0,231.75,92.01,61.2,1711.0,39.08,268.5,127.48,340.53,Advanced,51.334133875880894
18.02,Female,61.81,1.85,160.82,120.71,53.08,18.761931579326465,3.01,3.03,1.0,18.06,2.0,270.34,107.68,72.0,1730.0,31.69,203.98,1.61,365.63,Beginner,50.21325009081831
52.08,Female,82.64,1.72,166.2,137.46,53.4,27.02215570142977,2.7,4.07,2.01,27.93,3.0,221.28,88.35,58.88,2247.0,6.63,1193.7,247.14,341.49,Intermediate,60.30889052833844
23.87,Female,60.04,1.5,198.76,132.05,59.99,29.711820631922777,2.01,3.0,2.0,26.68,4.0,351.15,140.1,93.24,1720.0,38.67,263.05,60.37,367.97,Intermediate,42.20102289259357
59.08,Female,89.0,1.72,187.82,151.86,67.0,30.065190356472588,3.19,3.0,1.01,30.08,3.0,245.23,98.36,65.65,2417.0,46.71,1246.69,141.86,356.06,Intermediate,62.241980582739394
51.07,Female,57.12,1.77,177.33,122.88,72.03,16.62281498461934,2.1,3.99,2.0,18.23,2.01,332.23,132.72,88.46,1663.0,38.87,890.87,274.5,345.1,Intermediate,47.62504808078543
53.64,Male,55.04,1.76,159.8,137.05,55.81,18.01266617035036,3.31,3.99,2.0,17.77,4.04,308.44,123.96,82.31,1431.0,15.91,2408.82,215.09,350.0,Intermediate,45.12582853983916
18.0,Female,63.17,1.63,162.08,120.31,72.97,27.96406906122961,2.19,3.03,1.01,23.78,2.99,215.72,86.07,56.72,1801.0,43.4,2055.05,2.21,358.15,Advanced,45.505097574021256
30.37,Male,91.06,1.99,171.23,152.42,59.89,24.637799393663546,3.7,3.01,2.01,22.99,2.0,282.2,112.59,75.48,2410.0,23.23,1129.03,75.25,349.6,Beginner,68.62481987212998
23.82,Female,62.5,1.79,179.9,134.99,58.83,20.62947548900064,2.31,3.97,2.01,19.51,2.99,306.03,121.63,81.69,1765.0,26.49,1112.27,130.49,358.04,Advanced,49.6065778193746
29.41,Male,120.78,1.87,188.28,129.72,52.16,31.553836957627748,3.19,4.04,2.01,34.54,3.0,250.01,99.98,66.88,3240.0,45.59,380.13,40.22,362.16,Beginner,82.66927572257721
48.96,Female,57.43,1.99,183.11,160.87,67.15,14.740444194569532,3.09,2.99,1.0,14.5,3.0,202.15,80.22,52.69,1648.0,30.76,1989.26,152.4,352.09,Beginner,48.96456289905871
52.73,Male,73.51,1.55,194.1,152.59,71.94,33.70741838336741,2.1,4.05,1.97,30.6,3.99,306.4,122.66,81.78,2155.0,17.75,570.51,159.05,365.65,Advanced,48.73167674638662
49.99,Female,68.97,1.96,165.99,139.0,68.24,19.3089223135598,2.0,3.01,1.0,17.95,2.01,244.3,97.7,64.54,1739.0,26.02,1622.8,44.29,335.52,Intermediate,55.6526362803378
54.12,Male,72.69,1.78,162.58,148.88,71.63,26.17648071285373,1.8,1.99,1.01,22.94,4.0,234.21,94.24,62.68,2020.0,26.88,2117.44,241.04,353.8,Beginner,53.66231616982662
38.2,Male,45.44,1.79,187.66,158.19,68.1,16.690954369639513,2.81,2.99,1.0,14.18,3.01,323.98,130.21,85.88,1356.0,17.95,1439.63,40.36,239.6,Beginner,37.8556303344358
30.99,Male,86.55,1.76,172.11,150.7,65.95,30.05262575861265,3.3,3.0,2.0,27.94,2.01,281.75,112.03,74.4,2293.0,19.65,1483.72,227.46,361.13,Beginner,60.53945240592075
27.88,Male,80.14,1.59,181.46,130.16,54.2,32.745945823630166,1.49,2.95,1.99,31.7,1.99,210.64,84.32,56.12,2160.0,17.95,137.31,180.06,359.02,Beginner,53.89739901694278
37.08,Male,75.09,1.82,189.03,127.34,59.74,22.81368613022581,3.19,4.03,2.0,22.67,2.97,273.0,108.93,72.77,1997.0,19.01,1082.66,286.39,337.02,Intermediate,57.959203084813446
