,Age,Gender,Weight_kg,Height_m,Fat_Percentage,Water_Intake_liters,Workout_Frequency_days_per_week,Experience_Level,BMI,Burns_Calories_per_30_min,Difficulty_Level,Workout,lean_mass_kg
4152,45.82,Male,54.0,1.72,19.015382489858467,2.89,2.0,1.02,18.25,335.24,Advanced,Incline dumbbell press,43.731693455476425
4153,25.4,Male,53.71,1.53,27.48183541376561,1.68,3.04,1.01,22.94,365.77,Intermediate,Lateral raises,38.949506199266494
4154,36.94,Female,54.44,1.57,26.115015356151225,2.39,3.01,1.01,22.09,343.71,Beginner,Incline dumbbell press,40.22298564011127
4155,37.9,Female,88.39,1.79,29.35860782528193,3.49,5.01,3.01,27.59,372.46,Advanced,Decline dumbbell flyes,62.439926543233305
4156,18.11,Male,63.8,1.59,23.036808936285965,2.68,3.98,2.99,25.24,352.49,Intermediate,Seated calf raises,49.10251589864955
4157,40.92,Male,82.6,1.66,27.835326938169985,3.48,4.99,3.01,29.98,346.55,Advanced,Pull-ups,59.60801994907158
4158,47.84,Female,66.39,1.61,25.805708911215653,1.51,2.0,1.01,25.61,365.84,Intermediate,Bent-over lateral raises,49.25758985384393
4159,50.0,Male,69.38,1.68,29.389348777806624,2.04,1.99,1.0,24.58,367.85,Intermediate,Cable crossovers,48.98966981795776
4160,35.04,Female,85.55,1.85,26.158860449626467,3.5,5.04,2.99,25.0,356.32,Intermediate,Hammer curl,63.17109488534456
4161,56.93,Female,83.27,1.65,30.376837715785623,3.5,3.98,2.99,30.59,340.39,Intermediate,Hammer curls,57.97520723406531
4162,54.14,Female,78.98,1.66,30.76862891357442,2.59,3.01,2.02,28.66,334.73,Advanced,Lateral raises,54.67893688405893
4163,26.25,Female,85.27,1.68,31.645924270170923,3.5,5.04,2.98,30.21,336.24,Beginner,Triceps pushdowns,58.28552037482525
4164,51.88,Female,85.03,1.74,31.04090865388252,3.51,4.03,2.98,28.08,338.0,Intermediate,Preacher curls,58.6359153716037
4165,43.21,Male,42.55,1.65,23.9567256351368,2.32,3.01,2.01,15.63,340.18,Beginner,Triceps dips,32.35641324224929
4166,36.04,Male,90.32,1.65,31.29213040206945,3.41,4.0,2.01,33.18,353.92,Advanced,Triceps pushdowns,62.05694782085087
4167,53.83,Male,85.32,1.95,23.568127968850064,3.4,2.0,1.0,22.44,357.91,Advanced,Incline dumbbell press,65.21167321697712
4168,32.88,Female,56.45,1.55,24.7462315951024,1.5,3.03,1.03,23.5,329.35,Intermediate,Triceps pushdowns,42.4807522645647
4169,54.62,Male,76.23,1.61,32.10953749190576,2.5,3.99,2.01,29.41,368.07,Advanced,Barbell squats,51.752899569920245
4170,21.18,Female,93.6,1.73,33.543848566024415,3.61,2.0,1.0,31.27,366.77,Intermediate,Leg press,62.20295774220114
4171,22.81,Male,114.94,1.6,35.0,2.68,4.01,1.99,44.9,352.39,Intermediate,Skull crushers,74.711
4172,28.97,Female,88.59,1.89,24.016627789071624,3.48,5.0,3.04,24.8,372.96,Beginner,Dumbbell flyes,67.31366944166146
4173,52.81,Male,68.47,1.97,21.7564104173255,2.1,3.0,2.02,17.64,368.38,Beginner,Pull-ups,53.57338578725723
4174,24.81,Female,77.56,1.55,32.31851986289163,1.72,2.0,1.0,32.28,353.44,Beginner,Seated calf raises,52.49375599434126
4175,45.91,Female,45.13,1.77,19.71967420776327,3.58,3.01,1.99,14.41,341.8,Advanced,Incline dumbbell flyes,36.23051103003644
4176,18.0,Male,125.73,1.67,35.0,2.19,2.98,1.99,45.08,364.18,Advanced,Wrist extension,81.7245
4177,54.3,Female,48.59,1.6,20.2472228570264,2.28,4.0,2.01,18.98,337.07,Beginner,Dumbbell curls,38.75187441377087
4178,43.74,Male,124.29,1.85,35.0,3.51,3.98,2.03,36.32,350.44,Beginner,Close-grip bench press,80.78850000000001
4179,38.28,Male,59.13,1.72,24.26819234661829,1.68,3.0,1.98,19.99,330.94,Advanced,Hyperextensions,44.780217865444605
4180,34.04,Female,50.5,1.62,23.65876080525388,2.39,3.01,2.0,19.24,340.11,Advanced,Standing calf raises,38.55232579334679
4181,58.74,Female,96.9,1.71,35.0,2.92,2.99,1.01,33.14,367.26,Beginner,Leg extensions,62.98500000000001
4182,40.86,Female,82.84,1.79,29.36370267532472,3.5,4.01,2.98,25.85,347.68,Intermediate,Decline dumbbell press,58.515108703761015
4183,50.09,Male,81.25,1.77,25.129789278106227,3.48,4.01,3.03,25.93,354.59,Intermediate,Standing calf raises,60.83204621153869
4184,58.92,Female,42.55,1.65,21.01384596792151,2.2,1.96,1.0,15.63,338.69,Beginner,Romanian deadlifts,33.6086085406494
4185,18.75,Male,86.24,1.85,26.46883661743086,3.52,4.01,3.0,25.2,364.15,Advanced,Hanging leg raises,63.41327530112763
4186,34.87,Female,102.7,1.94,27.04324490796687,2.4,1.99,1.0,27.29,349.44,Intermediate,Decline cable crossovers,74.92658747951803
4187,40.84,Male,76.24,1.79,24.171531390842247,1.98,4.01,1.99,23.79,332.21,Advanced,Skull crushers,57.81162446762187
4188,18.0,Male,125.12,1.67,35.0,2.19,3.01,2.01,44.86,365.2,Advanced,Hanging leg raises,81.328
4189,19.98,Female,51.47,1.58,24.468329343210705,1.59,2.0,1.0,20.62,347.61,Beginner,Hanging leg raises,38.87615088704945
4190,46.78,Female,80.33,1.77,29.332264825213688,3.49,3.0,1.0,25.64,347.81,Advanced,Hyperextensions,56.76739166590584
4191,19.02,Female,94.91,1.85,27.67632032181954,2.31,4.02,2.01,27.73,360.36,Advanced,Chest flyes,68.64240438256108
4192,29.04,Female,120.55,1.78,34.788243582539515,3.4,1.95,1.0,38.05,144.75,Advanced,Standing calf raises,78.61277236124862
4193,35.88,Female,109.91,1.77,34.53426232345719,3.42,2.0,1.0,35.08,368.84,Advanced,Triceps dips,71.95339228028818
4194,50.16,Male,70.02,1.96,20.275077621464845,2.03,2.98,1.0,18.23,336.64,Advanced,Incline dumbbell flyes,55.82339064945031
4195,27.94,Male,80.5,1.59,32.79918356680895,1.49,3.0,2.0,31.84,357.86,Advanced,Barbell squats,54.09665722871879
4196,55.93,Female,107.23,1.73,34.20774377751338,2.82,2.99,1.97,35.83,354.69,Beginner,Incline dumbbell press,70.54903634737241
4197,48.43,Male,105.51,1.64,35.0,3.1,3.0,1.99,39.23,365.62,Advanced,Incline cable crossovers,68.5815
4198,51.01,Male,61.63,1.71,23.245688958442983,2.51,2.01,1.02,21.08,331.94,Beginner,Seated calf raises,47.30368189491159
4199,51.08,Male,69.82,1.55,32.61381906179067,1.6,2.98,1.03,29.06,336.95,Beginner,Chest flyes,47.04903153105775
4200,39.96,Female,57.15,1.71,22.91856912960825,2.69,4.98,3.0,19.54,343.37,Advanced,Triceps dips,44.05203774242888
4201,18.14,Male,55.56,1.68,24.928737418802108,2.21,3.98,2.0,19.69,339.6,Intermediate,Decline cable crossovers,41.70959349011356
4202,22.2,Male,107.28,1.74,35.0,2.22,1.98,1.01,35.43,370.83,Intermediate,Incline dumbbell flyes,69.732
4203,41.84,Male,77.24,1.97,22.918879930778104,2.61,3.02,2.01,19.9,348.46,Intermediate,Dumbbell front raises,59.53745714146699
4204,29.68,Male,122.84,2.0,27.93186768796555,3.29,4.02,2.0,30.71,348.79,Advanced,Leg raises,88.52849373210312
4205,50.31,Female,95.39,1.61,35.0,3.6,4.01,1.98,36.8,341.45,Intermediate,Hammer curl,62.0035
4206,25.06,Female,103.96,1.88,30.78632077817465,2.3,2.96,1.97,29.41,357.1,Intermediate,Hammer curl,71.95454091900963
4207,38.22,Female,90.7,1.77,30.43855098565463,3.41,2.0,1.04,28.95,356.03,Beginner,Decline cable crossovers,63.09223425601126
4208,23.22,Male,120.94,1.85,35.0,3.6,2.02,1.0,35.34,377.02,Advanced,Towel pull-up,78.611
4209,25.95,Female,86.79,1.87,24.577757012620925,3.5,4.0,3.01,24.82,350.64,Intermediate,Dumbbell rows,65.4589646887463
4210,30.85,Female,63.27,1.64,26.733463714029952,2.68,4.02,2.99,23.52,365.78,Beginner,Standing calf raises,46.355737508133245
4211,56.78,Female,52.25,1.57,22.671233878749995,2.6,3.01,2.0,21.2,350.73,Advanced,Donkey kicks,40.40428029835313
4212,26.28,Male,51.67,2.0,14.527333015880076,2.3,2.01,1.0,12.92,356.76,Advanced,Fat grip dumbbell curl,44.163727030694766
4213,35.12,Female,64.42,1.59,29.36998857707547,2.7,4.98,3.0,25.48,333.9,Intermediate,Decline cable crossovers,45.49985335864798
4214,38.13,Male,68.99,1.92,20.76838925899955,3.02,4.01,2.01,18.71,370.56,Intermediate,Close-grip bench press,54.6618882502162
4215,40.86,Female,66.67,1.77,21.940687992546582,2.62,3.0,2.01,21.28,364.89,Advanced,Bent-over rows,52.0421433153692
4216,27.58,Female,103.04,1.83,26.67035674454545,3.5,2.98,2.0,30.77,345.59,Advanced,Seated calf raises,75.55886441042037
4217,25.46,Male,54.77,1.76,18.1015708272482,2.71,4.01,3.01,17.68,328.29,Intermediate,Towel pull-up,44.85576965791616
4218,51.71,Female,104.25,1.99,26.017371007279355,2.02,1.97,1.01,26.33,373.6,Beginner,Romanian deadlifts,77.12689072491128
4219,43.92,Male,60.76,1.65,25.66399862996364,2.08,3.99,2.01,22.32,366.86,Beginner,Romanian deadlifts,45.16655443243409
4220,55.94,Male,107.8,1.74,34.48168941445849,2.78,3.01,1.99,35.61,355.23,Intermediate,Seated calf raises,70.62873881121375
4221,45.57,Female,45.55,1.77,19.630924128090985,3.6,2.98,2.0,14.54,342.24,Advanced,Close-grip bench press,36.60811405965456
4222,24.54,Male,60.28,1.51,30.193715002776628,2.7,5.01,3.01,26.44,329.52,Beginner,Incline cable crossovers,42.079228596326246
4223,47.13,Male,127.59,1.65,35.0,3.5,1.98,1.0,46.87,378.8,Intermediate,Bicep Curls,82.93350000000001
4224,36.29,Male,109.83,1.77,35.0,3.42,1.97,1.0,35.06,368.47,Advanced,Incline cable crossovers,71.3895
4225,55.86,Female,89.1,1.68,34.70962095663216,3.5,5.0,2.99,31.57,337.72,Advanced,Dumbbell rows,58.173727727640745
4226,24.75,Female,81.96,1.61,30.94477508312632,3.52,3.97,3.02,31.62,345.42,Advanced,Seated calf raises,56.59766234186967
4227,36.11,Female,59.03,1.75,19.038959139038354,2.31,3.0,1.0,19.28,337.49,Beginner,Bird dog,47.791302420225655
4228,34.92,Male,55.94,1.56,21.905227756921885,2.69,5.02,2.99,22.99,352.43,Beginner,Incline cable crossovers,43.6862155927779
4229,33.93,Female,58.67,1.62,24.48044657629352,2.42,3.99,2.01,22.36,338.28,Intermediate,Barbell hip thrusts,44.3073219936886
4230,37.31,Female,123.77,1.76,35.0,2.81,2.02,1.0,39.96,281.3,Beginner,Romanian deadlifts,80.4505
4231,36.23,Female,69.74,1.65,24.56176086080385,2.69,3.02,1.0,25.62,341.2,Intermediate,Skull crushers,52.61062797567539
4232,23.88,Female,50.9,1.68,18.751712771394857,2.8,2.97,1.0,18.03,346.21,Advanced,Lateral raises,41.35537819936002
4233,27.07,Male,104.99,1.68,35.0,3.5,2.99,1.97,37.2,350.16,Intermediate,Decline dumbbell press,68.2435
4234,28.16,Female,65.64,1.9,20.472449124044207,3.0,2.99,1.0,18.18,365.66,Advanced,Plank,52.20188439497738
4235,28.76,Male,88.26,1.93,24.18447260666752,3.47,5.0,2.99,23.69,373.5,Beginner,Towel pull-up,66.91478447735525
4236,40.0,Male,76.91,1.92,17.930503490237676,3.71,4.02,1.99,20.86,372.38,Advanced,Dumbbell flyes,63.1196497656582
4237,27.29,Female,69.17,1.76,24.59152319072252,1.98,3.03,1.02,22.33,330.8,Beginner,Barbell hip thrusts,52.16004340897724
4238,56.68,Male,126.64,1.63,35.0,2.12,1.98,1.0,47.66,369.79,Intermediate,Bent-over rows,82.316
4239,36.44,Female,69.56,1.65,28.59992612993055,2.68,2.99,1.0,25.55,341.75,Advanced,Incline dumbbell press,49.66589138402031
4240,42.88,Female,61.09,1.58,27.148554962830755,2.68,5.01,3.0,24.47,367.51,Beginner,Wrist extension,44.504947773206695
4241,44.99,Male,46.93,1.79,16.724439091144667,2.4,3.01,2.02,14.65,365.47,Beginner,Standing calf raises,39.08122073452581
4242,24.92,Female,63.78,1.68,23.80716981388191,1.89,1.98,1.0,22.6,333.32,Beginner,Military press,48.59578709270612
4243,50.07,Female,102.11,1.67,35.0,2.92,1.99,1.01,36.61,336.34,Intermediate,Incline dumbbell flyes,66.3715
4244,49.99,Male,89.58,1.68,31.274637518752336,3.51,4.97,2.99,31.74,341.59,Beginner,Seated cable rows,61.56417971070166
4245,22.88,Female,86.93,1.91,27.219392046589185,3.52,4.98,3.01,23.83,347.05,Intermediate,Bicep Curls,63.26818249390003
4246,41.04,Male,61.71,1.79,17.420704528843075,2.7,4.99,2.98,19.26,348.36,Intermediate,Incline dumbbell flyes,50.959683235250935
4247,41.18,Female,64.15,1.71,21.50975677450568,2.8,2.99,2.02,21.94,363.11,Advanced,Leg extensions,50.35149102915461
4248,32.48,Male,85.69,1.6,33.66433774072256,3.49,4.97,2.98,33.47,342.25,Beginner,Bent-over lateral raises,56.84302898997483
4249,56.81,Male,75.3,1.63,30.44752292503972,2.29,3.02,1.03,28.34,335.48,Beginner,Leg raises,52.373015237445095
4250,33.79,Female,74.99,1.94,23.630340570252883,2.42,4.0,2.0,19.93,348.19,Beginner,Lateral raises,57.26960760636736
4251,41.18,Male,66.21,1.77,22.04935253307825,2.6,2.99,1.98,21.13,363.07,Advanced,Cable crossovers,51.61112368784889
4252,19.03,Female,72.78,1.76,24.200051463869062,1.71,3.95,1.99,23.5,337.07,Beginner,Seated calf raises,55.167202544596094
4253,51.27,Female,56.09,1.5,32.67880965045595,2.42,3.03,1.0,24.93,339.1,Advanced,Barbell rows,37.76045566705926
4254,22.59,Female,61.28,1.62,24.227077091166567,2.7,5.02,3.01,23.35,351.06,Beginner,Decline cable crossovers,46.43364715853313
4255,21.69,Male,63.17,1.54,24.903674215495144,2.41,4.01,2.02,26.64,367.11,Intermediate,Overhead triceps extensions,47.43834899807172
4256,42.18,Female,53.06,1.72,23.05311834008809,1.61,3.02,1.0,17.94,334.75,Beginner,Seated cable rows,40.82801540874926
4257,31.14,Male,89.71,1.92,26.21569479185977,3.47,3.98,3.0,24.34,335.67,Beginner,Decline cable crossovers,66.1919002022226
4258,31.82,Male,55.91,1.57,24.52268603112219,2.7,3.99,3.01,22.68,364.61,Beginner,Dumbbell flyes,42.199366239999584
4259,30.95,Male,63.83,1.7,21.33162970845521,2.69,5.01,3.0,22.09,347.49,Advanced,Russian twists,50.21402075709304
4260,31.04,Male,58.12,1.56,21.01167073554176,2.71,5.02,2.97,23.88,358.1,Beginner,Cable crossovers,45.908016968503134
4261,22.35,Male,78.44,1.73,25.90237406071801,1.51,3.99,2.01,26.21,335.57,Beginner,Barbell hip thrusts,58.1221777867728
4262,37.07,Female,75.89,1.78,26.37378318503529,2.07,3.95,2.02,23.95,356.05,Intermediate,Crunches,55.87493594087672
4263,54.83,Female,128.03,1.68,35.0,2.6,3.98,2.0,45.36,358.07,Beginner,Hammer curl,83.21950000000001
4264,56.94,Male,112.54,1.61,35.0,2.71,3.0,1.99,43.42,279.52,Beginner,Face pulls,73.15100000000001
4265,33.88,Male,53.79,1.52,21.77418307299456,2.2,3.01,1.02,23.28,344.08,Beginner,Crunches,42.07766692503623
4266,58.53,Male,65.49,1.63,25.07601065314282,1.99,2.97,1.99,24.65,332.1,Beginner,Incline dumbbell press,49.06772062325676
4267,33.98,Male,63.83,1.61,27.708072744629224,2.71,4.98,3.0,24.62,364.76,Intermediate,Decline cable crossovers,46.14393716710316
4268,46.04,Male,62.9,1.61,25.27662391431509,2.2,4.0,2.01,24.27,364.36,Beginner,Dumbbell front raises,47.00100355789581
4269,50.9,Male,44.53,1.63,19.02807852075729,2.09,3.97,2.02,16.76,340.39,Advanced,Standing calf raises,36.05679663470678
4270,58.21,Male,108.85,1.91,29.036788003709663,2.19,3.05,2.0,29.84,355.99,Advanced,Hanging leg raises,77.24345625796204
4271,47.24,Female,55.35,1.77,23.933758467878096,2.89,3.98,1.98,17.67,327.23,Advanced,Bent-over lateral raises,42.10266468802948
4272,18.96,Male,89.77,1.77,29.59439577181229,3.69,4.01,1.99,28.65,319.58,Advanced,Incline dumbbell press,63.2031109156441
4273,18.0,Female,65.23,1.55,27.7201471231318,2.2,3.03,1.99,27.15,359.71,Beginner,Leg curls,47.14814803158113
4274,32.02,Female,65.03,1.62,26.178927247319727,3.4,2.0,1.0,24.78,344.7,Intermediate,Fat grip dumbbell curl,48.00584361106798
4275,22.79,Female,108.74,1.92,28.024608892822044,3.5,1.98,1.01,29.5,353.79,Advanced,Dumbbell flyes,78.26604028994531
4276,59.02,Female,96.68,1.71,33.157544779931015,2.89,2.99,1.0,33.06,367.19,Advanced,Bird dog,64.6232857067627
4277,43.72,Female,89.95,1.99,26.799289095995707,2.0,4.03,2.02,22.71,338.98,Beginner,Hammer curls,65.84403945815185
4278,31.93,Female,97.37,1.96,24.82062685423629,3.41,3.02,2.01,25.35,372.09,Beginner,Barbell squats,73.20215563203013
4279,41.9,Male,49.02,1.5,20.639961882185304,1.51,2.99,1.99,21.79,365.93,Intermediate,Barbell rows,38.90229068535277
4280,19.08,Female,64.33,1.63,27.069677504144504,2.69,5.01,3.01,24.21,344.37,Intermediate,Concentration curls,46.91607646158384
4281,52.0,Female,85.37,1.85,29.768656498132746,3.2,2.02,1.02,24.94,337.25,Beginner,Incline dumbbell flyes,59.95649794754409
4282,49.88,Male,91.12,1.71,33.627538160552945,3.39,4.03,2.02,31.16,371.02,Intermediate,Decline dumbbell flyes,60.47858722810415
4283,46.9,Male,46.19,1.93,14.88169045045929,2.02,3.01,1.98,12.4,356.45,Beginner,Overhead triceps extensions,39.31614718093285
4284,39.09,Male,62.22,1.64,27.048291838612457,3.18,3.0,1.01,23.13,339.08,Beginner,Hammer curls,45.39055281801533
4285,26.86,Female,103.95,1.68,35.0,3.49,3.01,2.0,36.83,352.02,Beginner,Military press,67.56750000000001
4286,36.95,Male,73.3,1.74,25.247960559457702,2.41,3.01,1.99,24.21,333.32,Advanced,Overhead triceps extensions,54.7932449099175
4287,41.9,Female,42.86,1.74,13.981715924995555,1.6,3.0,1.0,14.16,342.44,Beginner,Pull-ups,36.867436554546906
4288,35.62,Male,90.31,1.65,34.83274584938965,3.4,3.99,2.01,33.17,353.69,Beginner,Dumbbell rows,58.85254722341621
4289,40.73,Male,82.3,1.79,24.121881724377243,3.51,3.99,3.01,25.69,347.67,Intermediate,Plate pinch,62.44769134083753
4290,54.21,Female,83.32,1.86,25.25512823156176,3.49,4.97,3.02,24.08,337.97,Advanced,Triceps pushdowns,62.277427157462746
4291,56.2,Male,40.01,1.8,20.473190496417,2.1,3.99,2.01,12.35,349.45,Intermediate,Hammer curl,31.818676482383555
4292,46.57,Female,97.97,1.9,28.27970876247569,2.99,3.0,1.0,27.14,346.6,Advanced,Barbell rows,70.26436932540255
4293,33.92,Male,66.46,1.69,23.20936323956133,2.31,2.99,1.01,23.27,362.57,Beginner,Plank,51.03505719098754
4294,42.81,Male,53.06,1.59,24.905393574419943,2.48,2.01,1.0,20.99,336.77,Advanced,Pull-ups,39.84519816941278
4295,58.22,Female,74.74,1.69,25.380003069512497,2.29,3.99,2.0,26.17,333.45,Beginner,Hammer curl,55.77098570584636
4296,33.98,Female,87.58,1.64,31.795730217328487,3.49,3.99,3.01,32.56,338.96,Advanced,Dumbbell flyes,59.733299475663706
4297,50.45,Female,57.38,1.77,22.460896359662925,2.12,4.03,1.97,18.32,345.36,Intermediate,Leg raises,44.491937668825415
4298,32.94,Female,77.83,1.71,30.71238981183464,2.1,3.02,1.0,26.62,364.81,Advanced,Hammer curl,53.9265470094491
4299,50.05,Male,70.46,1.54,31.561557449237966,2.69,1.98,1.0,29.71,340.11,Intermediate,Crunches,48.22172662126693
4300,21.8,Male,71.55,1.62,28.885027239142904,3.5,2.01,1.0,27.26,333.94,Advanced,Barbell rows,50.882763010393255
4301,33.02,Female,53.55,1.52,27.91040803729548,2.3,2.0,1.02,23.18,335.79,Intermediate,Incline dumbbell flyes,38.603976496028274
4302,29.88,Female,77.9,1.78,28.490624193357604,2.58,4.01,2.02,24.59,351.48,Advanced,Incline cable crossovers,55.70580375337443
4303,24.47,Male,66.57,1.61,26.71260516778129,2.99,2.04,1.02,25.68,370.06,Advanced,Barbell hip thrusts,48.78741873980799
4304,29.99,Female,60.22,1.55,26.97969628641053,1.61,3.01,2.0,25.07,363.8,Beginner,Bent-over rows,43.97282689632358
4305,53.81,Male,56.08,1.75,18.509214117660253,2.69,5.0,2.98,18.31,355.31,Intermediate,Wrist curl,45.700032722816125
4306,39.91,Female,58.1,1.56,22.9927373860632,2.2,1.98,1.0,23.87,366.83,Advanced,Plate pinch,44.74121957869728
4307,45.75,Female,66.61,1.73,22.447399133606897,1.99,3.02,1.01,22.26,354.99,Intermediate,Bent-over rows,51.657787437104446
4308,28.19,Male,63.14,1.62,20.88398440457293,1.9,1.98,1.01,24.06,343.08,Intermediate,Skull crushers,49.95385224695265
4309,54.9,Female,70.4,1.81,21.68190313409824,2.1,3.99,2.0,21.49,334.75,Advanced,Hanging leg raises,55.13594019359485
4310,58.85,Female,126.19,1.69,35.0,2.9,2.99,1.0,44.18,356.78,Beginner,Romanian deadlifts,82.0235
4311,25.45,Male,73.96,1.71,26.750602834005523,1.6,2.98,2.0,25.29,346.96,Beginner,Plank,54.17525414396951
4312,49.1,Male,79.38,1.73,27.845642067623523,2.28,2.02,1.0,26.52,337.8,Intermediate,Barbell curls,57.27612932672045
4313,55.14,Male,76.41,1.73,26.012510178591665,2.59,3.01,1.0,25.53,338.59,Advanced,Towel pull-up,56.53384097253811
4314,39.76,Male,87.47,1.87,25.862773475093057,3.5,5.0,2.97,25.01,334.08,Beginner,Bent-over rows,64.8478320413361
4315,30.17,Male,91.36,1.99,25.16495687204957,3.7,3.02,1.99,23.07,348.93,Beginner,Seated calf raises,68.36929540169551
4316,53.12,Female,48.2,1.76,21.985597422236182,1.51,4.0,2.0,15.56,343.28,Intermediate,Leg raises,37.60294204248216
4317,35.83,Female,109.85,1.62,35.0,3.49,3.05,1.0,41.86,375.89,Intermediate,Triceps dips,71.4025
4318,24.94,Male,73.98,1.71,25.07644068029978,1.61,2.99,1.99,25.3,346.59,Advanced,Hammer curl,55.42844918471423
4319,57.14,Female,56.3,1.99,17.654039319673778,3.0,2.99,2.02,14.22,332.15,Advanced,Overhead triceps extensions,46.36077586302366
4320,26.04,Male,54.3,1.53,25.825641706026385,1.7,2.98,1.0,23.2,363.96,Advanced,Incline dumbbell flyes,40.27667655362767
4321,23.08,Male,79.34,1.73,26.98933226437922,1.52,4.04,2.0,26.51,336.06,Beginner,Decline dumbbell flyes,57.92666378144152
4322,53.7,Male,49.92,1.61,19.042506379328834,2.69,2.02,1.0,19.26,290.45,Beginner,Fat grip dumbbell curl,40.41398081543905
4323,21.13,Male,96.42,1.72,31.23270000566235,2.81,3.0,1.0,32.59,342.73,Advanced,Triceps pushdowns,66.30543065454036
4324,54.88,Male,130.16,1.73,35.0,3.11,3.03,1.0,43.49,362.14,Advanced,Bent-over rows,84.604
4325,50.11,Male,67.72,1.77,22.894106634324142,2.36,3.0,1.99,21.62,340.73,Advanced,Face pulls,52.216110987235695
4326,25.17,Male,55.1,1.76,21.633199575487595,2.73,4.02,3.0,17.79,327.58,Beginner,Crunches,43.18010703390634
4327,20.24,Male,76.26,1.73,25.21267967160917,2.1,3.99,2.0,25.48,332.29,Beginner,Bicep Curls,57.03281048243085
4328,35.98,Male,69.16,1.65,29.541185121178856,2.7,3.0,1.0,25.4,342.15,Intermediate,Seated cable rows,48.72931637019271
4329,56.97,Male,121.92,1.89,34.24948945406388,3.61,3.03,1.0,34.13,365.33,Advanced,Concentration curls,80.16302245760532
4330,23.21,Male,87.14,1.91,25.80670933196728,3.5,4.98,3.0,23.89,345.99,Beginner,Pull-ups,64.65203348812372
4331,53.69,Male,64.21,1.53,28.30636248254354,2.7,4.03,3.0,27.43,364.77,Advanced,Bicep Curls,46.03448464995879
4332,42.49,Female,58.22,1.61,25.04113387632727,2.61,3.01,2.01,22.46,361.08,Intermediate,Hammer curl,43.64105185720226
4333,55.37,Female,86.86,1.77,27.31911275116146,2.8,3.02,1.98,27.73,337.24,Intermediate,Decline dumbbell flyes,63.13061866434116
